Trip_ID,Source,Destination,Distance_km,Fuel_Price,Peak_Season,Travel_Mode,Hotel_Type,Food_Preference,Days,Travelers,Cost,"Weather (Sunny, Rainy, Snowy, Cloudy)","Holiday Type (Festival, Weekend, Vacation, Business)",Discount (Yes/No),Travel Insurance (Yes/No),Ratings (1–5 stars),Start_Date,End_Date,Avg_Cost_per_Traveler
8253,Chennai,Jaipur,1952,103.64,No,Flight,Budget,Mixed,2,2,48987.1,Rainy,Weekend,No,No,3,2024-05-23,2024-05-25,24493.55
8254,Delhi,Chennai,2303,96.25,No,Train,Luxury,Non-Veg,8,4,203944.61,Sunny,Business,Yes,Yes,5,2025-01-02,2025-01-10,50986.15
8255,Indore,Hyderabad,853,107.19,No,Flight,Standard,Mixed,12,4,194532.39,Sunny,Business,No,No,4,2024-08-23,2024-09-04,48633.1
8256,Chennai,Indore,1490,101.74,No,Flight,Budget,Non-Veg,4,1,23577.39,Cloudy,Festival,No,Yes,2,2025-06-11,2025-06-15,23577.39
8257,Goa,Lucknow,1916,97.71,No,Flight,Standard,Non-Veg,12,2,80464.97,Sunny,Weekend,Yes,No,5,2025-05-16,2025-05-28,40232.49
8258,Bhopal,Indore,224,109.88,No,Bus,Standard,Non-Veg,8,3,42902.22,Rainy,Vacation,Yes,No,4,2025-06-18,2025-06-26,14300.74
8259,Kerala,Goa,839,107.73,No,Flight,Standard,Veg,10,2,108664.2,Rainy,Festival,No,No,3,2025-08-25,2025-09-04,54332.1
8260,Bhopal,Surat,644,110.86,No,Flight,Standard,Veg,2,3,44972.94,Cloudy,Vacation,No,Yes,5,2024-12-21,2024-12-23,14990.98
8261,Lucknow,Indore,952,98.51,No,Train,Luxury,Veg,6,5,207565.74,Cloudy,Vacation,No,Yes,5,2025-03-22,2025-03-28,41513.15
8262,Ahmedabad,Chennai,1972,98.43,No,Flight,Luxury,Non-Veg,15,2,319011.6,Cloudy,Festival,No,No,3,2024-03-11,2024-03-26,159505.8
8263,Chennai,Kerala,669,101.23,No,Car,Standard,Mixed,13,2,76658.47,Cloudy,Weekend,No,No,5,2025-02-14,2025-02-27,38329.23
8264,Mumbai,Delhi,1645,105.47,No,Car,Budget,Non-Veg,2,1,14938.48,Cloudy,Weekend,No,Yes,4,2025-05-22,2025-05-24,14938.48
8265,Indore,Mumbai,720,110.66,No,Train,Standard,Non-Veg,6,5,97872.2,Cloudy,Weekend,Yes,No,3,2024-03-31,2024-04-06,19574.44
8266,Ahmedabad,Varanasi,1313,96.26,No,Flight,Standard,Veg,9,3,107491.0,Cloudy,Vacation,Yes,Yes,2,2024-07-03,2024-07-12,35830.33
8267,Mumbai,Chennai,1452,108.67,No,Flight,Standard,Veg,10,3,173323.89,Rainy,Business,No,No,5,2025-06-15,2025-06-25,57774.63
8268,Goa,Rishikesh,2051,96.14,No,Car,Budget,Non-Veg,15,4,93564.5,Cloudy,Weekend,No,No,5,2024-06-13,2024-06-28,23391.13
8269,Mumbai,Hyderabad,882,107.58,No,Flight,Standard,Veg,4,1,23576.51,Sunny,Business,Yes,No,1,2025-03-23,2025-03-27,23576.51
8270,Bhopal,Delhi,828,109.16,No,Train,Budget,Veg,9,4,60447.34,Rainy,Business,No,No,3,2025-05-28,2025-06-06,15111.83
8271,Ahmedabad,Delhi,977,97.68,No,Train,Budget,Non-Veg,8,1,11042.07,Sunny,Business,Yes,No,4,2024-04-17,2024-04-25,11042.07
8272,Kolkata,Kerala,2281,105.23,Yes,Flight,Standard,Veg,15,3,209917.6,Rainy,Vacation,No,No,4,2024-08-06,2024-08-21,69972.53
8273,Nagpur,Kolkata,1160,109.44,No,Car,Budget,Mixed,15,4,123095.75,Rainy,Business,No,No,1,2024-04-27,2024-05-12,30773.94
8274,Delhi,Hyderabad,1480,96.7,No,Flight,Budget,Veg,15,2,57691.3,Sunny,Festival,Yes,Yes,3,2025-01-26,2025-02-10,28845.65
8275,Bangalore,Pune,798,101.9,No,Train,Standard,Mixed,10,3,85775.61,Rainy,Vacation,Yes,No,4,2024-07-10,2024-07-20,28591.87
8276,Delhi,Goa,1723,96.8,No,Bus,Luxury,Veg,15,5,400269.42,Cloudy,Weekend,Yes,No,4,2024-07-14,2024-07-29,80053.88
8277,Agra,Jaipur,295,95.76,No,Train,Standard,Veg,12,2,110470.29,Sunny,Festival,No,No,3,2024-05-18,2024-05-30,55235.14
8278,Rishikesh,Delhi,212,97.48,No,Train,Standard,Non-Veg,6,4,112808.73,Cloudy,Business,No,Yes,4,2025-04-04,2025-04-10,28202.18
8279,Rishikesh,Ahmedabad,1233,95.06,No,Car,Budget,Vegan,9,1,18163.55,Rainy,Weekend,Yes,No,5,2025-01-11,2025-01-20,18163.55
8280,Goa,Chandigarh,2097,96.42,No,Flight,Budget,Non-Veg,2,2,38921.94,Cloudy,Vacation,No,No,4,2024-02-13,2024-02-15,19460.97
8281,Delhi,Ahmedabad,1079,95.23,No,Train,Budget,Non-Veg,14,2,30911.77,Sunny,Weekend,Yes,Yes,4,2025-01-07,2025-01-21,15455.89
8282,Agra,Surat,991,95.54,No,Flight,Budget,Non-Veg,4,3,45481.72,Sunny,Business,Yes,No,5,2024-03-13,2024-03-17,15160.57
8283,Goa,Agra,1612,97.95,No,Flight,Luxury,Mixed,8,3,197723.77,Rainy,Vacation,No,Yes,5,2025-04-19,2025-04-27,65907.92
8284,Mumbai,Bhopal,743,106.21,No,Car,Standard,Mixed,7,1,27311.02,Sunny,Vacation,No,Yes,3,2024-04-01,2024-04-08,27311.02
8285,Rishikesh,Ahmedabad,1361,95.51,No,Flight,Budget,Non-Veg,12,4,78001.34,Sunny,Vacation,Yes,Yes,5,2024-12-05,2024-12-17,19500.34
8286,Delhi,Nagpur,1070,96.86,No,Flight,Luxury,Veg,5,3,132206.5,Sunny,Vacation,No,No,3,2024-06-22,2024-06-27,44068.83
8287,Pune,Agra,1382,109.01,No,Train,Budget,Non-Veg,3,3,28278.34,Cloudy,Vacation,No,Yes,2,2025-08-04,2025-08-07,9426.11
8288,Varanasi,Chennai,1640,95.34,No,Flight,Budget,Mixed,6,1,26640.33,Sunny,Vacation,No,No,2,2024-06-30,2024-07-06,26640.33
8289,Goa,Kerala,918,97.89,No,Bus,Resort,Mixed,8,5,430742.0,Sunny,Vacation,Yes,Yes,5,2024-07-23,2024-07-31,86148.4
8290,Ahmedabad,Kerala,1970,95.64,No,Car,Standard,Non-Veg,10,1,40765.78,Sunny,Weekend,No,No,4,2024-04-19,2024-04-29,40765.78
8291,Goa,Bhopal,1264,95.98,No,Train,Standard,Veg,6,3,60152.17,Sunny,Vacation,No,Yes,3,2024-09-20,2024-09-26,20050.72
8292,Rishikesh,Nagpur,1442,97.01,No,Train,Luxury,Veg,8,2,78670.1,Sunny,Vacation,Yes,No,4,2025-08-14,2025-08-22,39335.05
8293,Agra,Bangalore,1924,97.41,No,Flight,Standard,Veg,3,5,114023.3,Sunny,Vacation,No,Yes,5,2024-08-10,2024-08-13,22804.66
8294,Lucknow,Bangalore,1826,95.16,No,Bus,Standard,Mixed,2,1,21241.38,Sunny,Business,No,Yes,3,2024-12-04,2024-12-06,21241.38
8295,Kolkata,Kerala,2528,106.31,No,Car,Standard,Vegan,8,5,132947.07,Cloudy,Weekend,No,Yes,4,2025-04-25,2025-05-03,26589.41
8296,Delhi,Jaipur,286,93.46,No,Train,Luxury,Non-Veg,15,4,389779.61,Rainy,Festival,Yes,No,3,2025-05-07,2025-05-22,97444.9
8297,Udaipur,Nagpur,746,108.55,No,Bus,Budget,Veg,6,2,15064.15,Sunny,Weekend,No,Yes,3,2025-04-20,2025-04-26,7532.07
8298,Kolkata,Rishikesh,1409,106.16,Yes,Train,Luxury,Non-Veg,3,3,93568.04,Cloudy,Festival,No,No,3,2024-03-04,2024-03-07,31189.35
8299,Bangalore,Ahmedabad,1391,102.31,No,Train,Standard,Non-Veg,14,4,203021.73,Sunny,Vacation,No,Yes,5,2025-04-11,2025-04-25,50755.43
8300,Ahmedabad,Nagpur,902,95.21,No,Car,Budget,Vegan,3,3,16862.21,Sunny,Festival,Yes,No,5,2024-01-22,2024-01-25,5620.74
8301,Indore,Kerala,1626,111.19,Yes,Train,Standard,Veg,13,3,122099.8,Cloudy,Weekend,No,Yes,2,2025-01-11,2025-01-24,40699.93
8302,Nagpur,Bhopal,349,105.63,No,Train,Budget,Non-Veg,6,1,8137.9,Sunny,Weekend,Yes,No,4,2025-08-31,2025-09-06,8137.9
8303,Bhopal,Surat,688,110.93,No,Train,Standard,Veg,9,4,96603.82,Sunny,Weekend,No,No,3,2024-10-22,2024-10-31,24150.96
8304,Kerala,Nagpur,1688,108.71,No,Flight,Resort,Veg,7,5,221164.69,Sunny,Weekend,Yes,No,3,2025-07-01,2025-07-08,44232.94
8305,Bhopal,Ahmedabad,651,107.75,No,Train,Luxury,Vegan,13,3,305452.19,Rainy,Festival,No,No,4,2025-06-24,2025-07-07,101817.4
8306,Rishikesh,Indore,1187,94.61,No,Flight,Standard,Vegan,15,2,114775.24,Sunny,Weekend,No,Yes,3,2025-04-23,2025-05-08,57387.62
8307,Nagpur,Bangalore,972,109.43,No,Flight,Budget,Mixed,2,5,66442.28,Sunny,Business,No,No,4,2024-03-05,2024-03-07,13288.46
8308,Goa,Indore,919,96.2,No,Flight,Standard,Non-Veg,15,5,218639.28,Sunny,Weekend,Yes,No,3,2025-03-24,2025-04-08,43727.86
8309,Rishikesh,Kerala,3012,95.7,No,Flight,Budget,Veg,10,1,45460.67,Cloudy,Vacation,No,No,3,2024-04-26,2024-05-06,45460.67
8310,Delhi,Udaipur,739,93.24,No,Train,Standard,Non-Veg,4,4,60978.38,Rainy,Weekend,Yes,Yes,3,2025-04-10,2025-04-14,15244.59
8311,Rishikesh,Jaipur,478,94.79,Yes,Flight,Budget,Non-Veg,13,5,148675.81,Sunny,Vacation,Yes,Yes,3,2024-03-25,2024-04-07,29735.16
8312,Rishikesh,Chennai,2130,95.42,No,Train,Standard,Veg,9,3,109338.71,Sunny,Weekend,No,No,4,2025-05-29,2025-06-07,36446.24
8313,Jaipur,Chennai,2030,110.27,No,Train,Budget,Veg,6,2,29962.76,Sunny,Business,No,No,4,2025-06-24,2025-06-30,14981.38
8314,Nagpur,Bangalore,1163,109.96,No,Flight,Resort,Veg,10,5,546296.52,Snowy,Vacation,Yes,No,4,2024-09-08,2024-09-18,109259.3
8315,Pune,Chennai,1005,108.76,No,Train,Standard,Veg,6,1,16962.03,Rainy,Vacation,Yes,No,4,2025-04-29,2025-05-05,16962.03
8316,Chennai,Goa,908,102.51,No,Flight,Budget,Non-Veg,4,1,15734.24,Cloudy,Weekend,No,Yes,3,2025-06-23,2025-06-27,15734.24
8317,Bhopal,Varanasi,731,107.06,No,Train,Standard,Veg,3,1,13826.42,Cloudy,Weekend,No,No,5,2025-03-28,2025-03-31,13826.42
8318,Bangalore,Varanasi,2053,102.26,No,Train,Budget,Veg,2,4,44359.22,Sunny,Weekend,No,No,5,2024-04-10,2024-04-12,11089.8
8319,Surat,Lucknow,1486,97.62,No,Flight,Standard,Veg,11,2,88934.88,Sunny,Vacation,No,Yes,4,2024-07-14,2024-07-25,44467.44
8320,Hyderabad,Agra,1503,110.16,Yes,Train,Standard,Non-Veg,3,1,23837.06,Sunny,Festival,No,No,2,2024-01-15,2024-01-18,23837.06
8321,Lucknow,Surat,1299,96.16,No,Car,Standard,Veg,5,1,19316.0,Sunny,Vacation,No,No,4,2024-03-24,2024-03-29,19316.0
8322,Udaipur,Indore,356,108.93,No,Flight,Standard,Non-Veg,7,2,61070.51,Cloudy,Weekend,No,No,4,2024-01-01,2024-01-08,30535.26
8323,Pune,Indore,627,106.09,No,Train,Standard,Non-Veg,13,1,33307.86,Sunny,Weekend,No,No,2,2025-06-20,2025-07-03,33307.86
8324,Pune,Nagpur,760,109.56,No,Train,Luxury,Non-Veg,15,1,68813.05,Sunny,Weekend,Yes,No,4,2024-08-20,2024-09-04,68813.05
8325,Chennai,Surat,1433,101.72,No,Flight,Budget,Non-Veg,5,5,115271.57,Sunny,Weekend,No,No,3,2025-02-24,2025-03-01,23054.31
8326,Kolkata,Chandigarh,2107,107.71,No,Train,Standard,Veg,5,1,18749.42,Rainy,Weekend,No,No,4,2025-05-19,2025-05-24,18749.42
8327,Mumbai,Agra,1159,105.05,No,Flight,Standard,Veg,12,4,211164.07,Sunny,Festival,No,Yes,4,2025-08-02,2025-08-14,52791.02
8328,Ahmedabad,Nagpur,953,97.42,No,Flight,Standard,Veg,9,4,127102.83,Sunny,Weekend,No,Yes,4,2024-03-10,2024-03-19,31775.71
8329,Delhi,Bangalore,2031,93.42,No,Train,Standard,Non-Veg,9,1,26896.47,Sunny,Weekend,Yes,Yes,2,2024-09-07,2024-09-16,26896.47
8330,Delhi,Ahmedabad,993,95.94,No,Flight,Luxury,Veg,4,1,28218.58,Sunny,Weekend,Yes,No,2,2024-04-27,2024-05-01,28218.58
8331,Jaipur,Chennai,1940,111.21,No,Train,Luxury,Non-Veg,8,2,132894.96,Sunny,Business,Yes,No,2,2025-01-11,2025-01-19,66447.48
8332,Varanasi,Kerala,2559,96.12,Yes,Train,Budget,Veg,3,2,20740.43,Cloudy,Vacation,No,No,3,2024-12-22,2024-12-25,10370.21
8333,Hyderabad,Agra,1464,107.87,No,Flight,Standard,Non-Veg,12,3,157725.09,Sunny,Weekend,No,No,4,2025-06-20,2025-07-02,52575.03
8334,Pune,Indore,612,106.39,No,Bus,Standard,Non-Veg,6,3,47774.28,Sunny,Vacation,No,Yes,5,2024-12-07,2024-12-13,15924.76
8335,Mumbai,Varanasi,1455,105.81,No,Flight,Standard,Mixed,6,2,46860.95,Cloudy,Weekend,Yes,No,3,2024-07-18,2024-07-24,23430.47
8336,Nagpur,Mumbai,873,104.92,No,Flight,Standard,Non-Veg,2,2,31403.41,Rainy,Business,Yes,Yes,4,2025-04-19,2025-04-21,15701.71
8337,Varanasi,Hyderabad,1143,98.93,No,Car,Budget,Mixed,15,1,22721.54,Sunny,Business,Yes,Yes,4,2024-12-21,2025-01-05,22721.54
8338,Jaipur,Agra,275,108.82,No,Car,Budget,Mixed,6,1,8997.49,Cloudy,Weekend,No,No,3,2025-06-24,2025-06-30,8997.49
8339,Indore,Goa,1156,109.07,No,Flight,Resort,Non-Veg,14,3,394067.35,Cloudy,Vacation,No,No,4,2024-03-15,2024-03-29,131355.78
8340,Varanasi,Hyderabad,1413,96.24,No,Flight,Standard,Veg,10,2,85821.86,Sunny,Business,No,No,5,2025-05-22,2025-06-01,42910.93
8341,Pune,Bhopal,915,108.84,No,Train,Budget,Veg,12,4,68239.51,Rainy,Vacation,No,Yes,3,2024-08-21,2024-09-02,17059.88
8342,Hyderabad,Rishikesh,1658,111.75,No,Flight,Standard,Veg,2,2,37675.42,Cloudy,Vacation,No,Yes,3,2024-11-19,2024-11-21,18837.71
8343,Bhopal,Kolkata,1477,109.33,No,Bus,Standard,Non-Veg,3,3,48393.37,Rainy,Business,No,No,5,2024-04-08,2024-04-11,16131.12
8344,Udaipur,Ahmedabad,249,107.74,No,Bus,Budget,Non-Veg,2,3,11033.81,Sunny,Weekend,No,Yes,4,2025-01-12,2025-01-14,3677.94
8345,Bhopal,Varanasi,736,109.77,No,Flight,Luxury,Mixed,13,1,113243.54,Cloudy,Festival,Yes,No,5,2025-05-20,2025-06-02,113243.54
8346,Bhopal,Pune,835,108.95,No,Bus,Budget,Mixed,12,2,34741.88,Cloudy,Vacation,No,No,5,2025-03-16,2025-03-28,17370.94
8347,Bhopal,Agra,579,109.86,No,Flight,Luxury,Mixed,6,5,244270.68,Cloudy,Weekend,No,Yes,2,2024-09-23,2024-09-29,48854.14
8348,Bhopal,Jaipur,633,109.5,Yes,Train,Luxury,Veg,13,4,360877.05,Sunny,Weekend,No,No,4,2024-01-20,2024-02-02,90219.26
8349,Hyderabad,Bhopal,878,111.82,No,Car,Standard,Non-Veg,12,3,72506.74,Sunny,Weekend,Yes,No,4,2025-03-25,2025-04-06,24168.91
8350,Surat,Udaipur,534,96.8,Yes,Train,Budget,Veg,7,4,42898.01,Sunny,Vacation,No,Yes,4,2025-01-24,2025-01-31,10724.5
8351,Delhi,Ahmedabad,1035,95.7,No,Train,Standard,Veg,13,2,92621.51,Sunny,Weekend,No,No,5,2025-03-11,2025-03-24,46310.76
8352,Indore,Rishikesh,1010,107.39,Yes,Flight,Budget,Veg,6,1,17275.36,Sunny,Vacation,Yes,No,4,2025-03-27,2025-04-02,17275.36
8353,Lucknow,Delhi,526,97.49,No,Car,Standard,Non-Veg,6,1,24905.17,Sunny,Business,Yes,No,5,2025-06-26,2025-07-02,24905.17
8354,Bhopal,Chennai,1464,107.84,No,Car,Standard,Mixed,6,4,115261.79,Cloudy,Business,No,No,4,2024-02-05,2024-02-11,28815.45
8355,Surat,Hyderabad,947,96.16,No,Flight,Budget,Mixed,14,2,57482.14,Sunny,Business,Yes,No,5,2025-05-31,2025-06-14,28741.07
8356,Hyderabad,Bangalore,585,110.51,No,Car,Budget,Vegan,10,2,31031.75,Cloudy,Vacation,Yes,No,4,2024-10-19,2024-10-29,15515.88
8357,Bhopal,Rishikesh,895,108.71,No,Flight,Budget,Non-Veg,7,3,54597.82,Rainy,Business,Yes,No,5,2025-01-04,2025-01-11,18199.27
8358,Bhopal,Indore,220,107.82,No,Car,Luxury,Veg,7,4,215311.81,Sunny,Weekend,No,No,4,2025-04-04,2025-04-11,53827.95
8359,Ahmedabad,Chandigarh,1233,96.47,No,Train,Standard,Non-Veg,5,1,13168.81,Sunny,Weekend,No,No,5,2025-04-08,2025-04-13,13168.81
8360,Jaipur,Kerala,2252,109.04,Yes,Car,Resort,Non-Veg,5,1,116583.08,Cloudy,Vacation,No,No,1,2024-12-13,2024-12-18,116583.08
8361,Mumbai,Chandigarh,1770,105.16,No,Train,Luxury,Veg,3,1,24305.02,Sunny,Vacation,No,Yes,4,2024-04-06,2024-04-09,24305.02
8362,Kolkata,Lucknow,1069,104.31,No,Flight,Standard,Veg,4,1,17427.23,Sunny,Vacation,Yes,No,5,2025-02-10,2025-02-14,17427.23
8363,Varanasi,Hyderabad,1330,96.07,No,Flight,Luxury,Non-Veg,10,2,218953.14,Sunny,Business,No,Yes,4,2025-02-21,2025-03-03,109476.57
8364,Bangalore,Indore,1426,104.62,No,Flight,Budget,Non-Veg,2,4,54455.28,Cloudy,Vacation,No,No,5,2025-03-14,2025-03-16,13613.82
8365,Indore,Delhi,953,110.97,No,Flight,Budget,Veg,6,4,65553.41,Sunny,Vacation,No,No,2,2024-11-07,2024-11-13,16388.35
8366,Mumbai,Varanasi,1448,108.64,No,Flight,Luxury,Veg,6,1,50982.44,Sunny,Weekend,Yes,Yes,4,2024-05-01,2024-05-07,50982.44
8367,Chandigarh,Hyderabad,1793,95.19,No,Flight,Budget,Non-Veg,7,2,42413.65,Rainy,Weekend,No,Yes,4,2025-09-02,2025-09-09,21206.83
8368,Udaipur,Pune,834,108.06,No,Flight,Budget,Mixed,14,4,86248.07,Rainy,Vacation,No,No,4,2024-11-13,2024-11-27,21562.02
8369,Bhopal,Pune,772,109.36,No,Car,Luxury,Mixed,2,1,13873.97,Sunny,Weekend,Yes,Yes,4,2024-04-05,2024-04-07,13873.97
8370,Hyderabad,Nagpur,572,111.01,No,Train,Standard,Non-Veg,9,3,52958.38,Sunny,Vacation,Yes,Yes,5,2025-06-07,2025-06-16,17652.79
8371,Ahmedabad,Goa,1102,98.74,No,Flight,Standard,Vegan,2,2,45493.8,Cloudy,Vacation,No,No,5,2024-02-27,2024-02-29,22746.9
8372,Agra,Hyderabad,1347,96.08,No,Train,Luxury,Non-Veg,15,3,454283.79,Sunny,Festival,No,No,2,2024-11-16,2024-12-01,151427.93
8373,Pune,Nagpur,751,107.62,No,Bus,Budget,Veg,14,1,20875.13,Cloudy,Vacation,No,No,3,2024-09-18,2024-10-02,20875.13
8374,Jaipur,Kolkata,1625,107.35,No,Train,Luxury,Vegan,12,1,84248.05,Cloudy,Business,Yes,Yes,4,2024-12-30,2025-01-11,84248.05
8375,Mumbai,Rishikesh,1490,108.91,No,Flight,Standard,Veg,5,2,64211.5,Cloudy,Weekend,Yes,Yes,1,2024-01-02,2024-01-07,32105.75
8376,Chennai,Delhi,2234,102.75,No,Flight,Standard,Non-Veg,4,5,188169.5,Sunny,Business,No,Yes,3,2024-07-02,2024-07-06,37633.9
8377,Jaipur,Bangalore,2058,111.66,No,Bus,Budget,Non-Veg,12,1,31954.28,Rainy,Business,Yes,Yes,5,2024-03-25,2024-04-06,31954.28
8378,Mumbai,Jaipur,1235,107.73,No,Car,Luxury,Mixed,8,4,196987.98,Rainy,Vacation,Yes,Yes,5,2024-05-17,2024-05-25,49246.99
8379,Rishikesh,Chennai,2273,94.31,No,Car,Standard,Mixed,15,1,64945.39,Sunny,Weekend,No,Yes,1,2025-02-26,2025-03-13,64945.39
8380,Rishikesh,Ahmedabad,1259,97.45,No,Train,Luxury,Mixed,15,3,269222.87,Cloudy,Vacation,No,Yes,4,2025-08-12,2025-08-27,89740.96
8381,Nagpur,Ahmedabad,862,105.82,No,Train,Standard,Mixed,13,1,31425.39,Cloudy,Weekend,No,No,5,2025-02-13,2025-02-26,31425.39
8382,Delhi,Pune,1612,94.55,No,Train,Budget,Non-Veg,6,1,9546.5,Sunny,Weekend,Yes,No,4,2024-06-04,2024-06-10,9546.5
8383,Chandigarh,Nagpur,1409,93.43,No,Flight,Standard,Non-Veg,15,4,189993.46,Cloudy,Vacation,No,No,4,2024-09-10,2024-09-25,47498.36
8384,Rishikesh,Goa,2031,94.96,No,Flight,Budget,Veg,7,4,92940.05,Sunny,Vacation,Yes,Yes,4,2024-03-03,2024-03-10,23235.01
8385,Lucknow,Pune,1530,96.74,No,Flight,Luxury,Non-Veg,5,3,107418.47,Sunny,Vacation,Yes,No,3,2024-06-17,2024-06-22,35806.16
8386,Mumbai,Indore,583,108.1,No,Flight,Standard,Mixed,9,3,90964.72,Sunny,Vacation,Yes,No,1,2025-06-09,2025-06-18,30321.57
8387,Rishikesh,Udaipur,846,96.23,Yes,Flight,Standard,Vegan,11,5,215967.79,Sunny,Weekend,Yes,No,5,2025-01-15,2025-01-26,43193.56
8388,Chennai,Surat,1557,104.91,No,Flight,Standard,Mixed,5,2,48121.39,Sunny,Festival,Yes,No,3,2025-04-18,2025-04-23,24060.7
8389,Indore,Goa,1020,111.05,Yes,Flight,Standard,Mixed,2,4,92237.98,Cloudy,Vacation,No,No,4,2025-01-13,2025-01-15,23059.49
8390,Lucknow,Pune,1402,96.2,No,Train,Budget,Veg,7,1,10158.86,Sunny,Weekend,Yes,Yes,5,2024-07-04,2024-07-11,10158.86
8391,Goa,Bangalore,566,97.43,No,Car,Budget,Veg,11,2,39303.66,Cloudy,Business,No,Yes,4,2024-12-11,2024-12-22,19651.83
8392,Hyderabad,Chennai,669,108.65,No,Car,Luxury,Veg,9,1,60739.93,Sunny,Vacation,Yes,No,3,2025-03-05,2025-03-14,60739.93
8393,Varanasi,Chandigarh,1096,97.94,No,Flight,Budget,Non-Veg,6,3,54610.18,Sunny,Vacation,No,No,4,2025-08-20,2025-08-26,18203.39
8394,Delhi,Mumbai,1363,95.83,No,Flight,Luxury,Non-Veg,14,5,482404.29,Sunny,Weekend,Yes,No,4,2024-03-12,2024-03-26,96480.86
8395,Udaipur,Bhopal,472,108.88,No,Flight,Budget,Veg,3,2,18297.29,Sunny,Vacation,No,No,2,2024-09-23,2024-09-26,9148.64
8396,Hyderabad,Goa,619,109.71,Yes,Flight,Luxury,Veg,9,1,80856.39,Sunny,Vacation,No,No,3,2024-12-31,2025-01-09,80856.39
8397,Hyderabad,Jaipur,1408,108.85,No,Car,Luxury,Veg,7,1,76308.91,Cloudy,Vacation,No,Yes,4,2024-07-25,2024-08-01,76308.91
8398,Chandigarh,Bhopal,1042,95.62,No,Train,Resort,Non-Veg,2,2,42815.87,Rainy,Vacation,Yes,Yes,2,2024-07-08,2024-07-10,21407.93
8399,Hyderabad,Varanasi,1271,110.09,No,Flight,Standard,Mixed,10,1,40225.98,Sunny,Weekend,No,No,3,2024-01-04,2024-01-14,40225.98
8400,Kerala,Mumbai,1234,107.9,No,Train,Budget,Vegan,9,1,15885.74,Sunny,Business,No,No,4,2025-03-09,2025-03-18,15885.74
8401,Varanasi,Surat,1327,97.02,No,Flight,Luxury,Non-Veg,9,3,191339.34,Sunny,Weekend,No,No,3,2024-04-17,2024-04-26,63779.78
8402,Pune,Nagpur,773,107.56,No,Flight,Luxury,Veg,11,5,340020.87,Rainy,Vacation,No,No,4,2025-06-16,2025-06-27,68004.17
8403,Lucknow,Chennai,2051,95.63,No,Flight,Standard,Non-Veg,8,4,222152.23,Sunny,Business,Yes,Yes,4,2025-08-29,2025-09-06,55538.06
8404,Ahmedabad,Bhopal,655,96.31,No,Train,Budget,Veg,6,5,33268.59,Rainy,Vacation,Yes,Yes,3,2025-06-11,2025-06-17,6653.72
8405,Goa,Varanasi,1715,97.5,No,Train,Resort,Veg,11,5,453291.77,Cloudy,Vacation,Yes,Yes,5,2025-03-08,2025-03-19,90658.35
8406,Jaipur,Varanasi,786,110.66,No,Flight,Budget,Mixed,3,2,23681.09,Rainy,Weekend,Yes,Yes,5,2024-06-16,2024-06-19,11840.55
8407,Kolkata,Udaipur,1951,105.67,No,Flight,Standard,Veg,13,1,59584.81,Sunny,Vacation,Yes,Yes,2,2024-04-20,2024-05-03,59584.81
8408,Rishikesh,Nagpur,1237,98.0,No,Car,Standard,Mixed,6,2,43865.84,Rainy,Vacation,No,Yes,4,2024-02-06,2024-02-12,21932.92
8409,Udaipur,Nagpur,856,110.42,No,Flight,Luxury,Veg,15,4,301610.74,Cloudy,Weekend,No,No,3,2024-12-27,2025-01-11,75402.68
8410,Hyderabad,Varanasi,1305,109.77,No,Bus,Standard,Non-Veg,12,1,54998.68,Rainy,Weekend,No,Yes,5,2024-05-27,2024-06-08,54998.68
8411,Bangalore,Goa,637,101.21,No,Car,Budget,Vegan,12,5,77456.95,Rainy,Vacation,No,Yes,5,2025-08-07,2025-08-19,15491.39
8412,Ahmedabad,Pune,668,95.74,No,Train,Budget,Veg,2,1,3539.54,Rainy,Vacation,No,No,3,2024-11-26,2024-11-28,3539.54
8413,Delhi,Chennai,2227,94.12,No,Train,Luxury,Vegan,7,2,159107.93,Cloudy,Vacation,No,No,3,2024-08-30,2024-09-06,79553.96
8414,Indore,Ahmedabad,423,109.18,No,Car,Budget,Veg,13,3,42872.87,Sunny,Vacation,No,No,4,2025-05-10,2025-05-23,14290.96
8415,Ahmedabad,Indore,395,96.36,No,Car,Budget,Non-Veg,8,1,12506.17,Sunny,Weekend,No,No,4,2024-07-13,2024-07-21,12506.17
8416,Goa,Chandigarh,2291,97.35,No,Flight,Standard,Veg,4,2,74103.22,Cloudy,Weekend,No,No,4,2025-08-24,2025-08-28,37051.61
8417,Agra,Delhi,207,95.97,No,Car,Standard,Vegan,12,3,85602.88,Sunny,Vacation,Yes,Yes,4,2025-06-02,2025-06-14,28534.29
8418,Rishikesh,Mumbai,1695,94.13,No,Flight,Luxury,Mixed,6,3,192849.8,Rainy,Vacation,No,Yes,4,2024-04-03,2024-04-09,64283.27
8419,Kerala,Pune,1212,105.43,No,Train,Standard,Veg,8,5,117777.59,Sunny,Vacation,No,No,5,2025-01-12,2025-01-20,23555.52
8420,Nagpur,Chennai,1036,105.04,No,Train,Standard,Mixed,7,4,126495.73,Cloudy,Weekend,No,Yes,4,2024-11-08,2024-11-15,31623.93
8421,Goa,Pune,469,97.57,No,Train,Budget,Non-Veg,14,3,51543.55,Cloudy,Vacation,No,Yes,5,2024-08-07,2024-08-21,17181.18
